id,name,x,y,z,x1,y1,z1,x2,y2,z2
1661,mT12_L-15,-165.8572509,123.3861779,-161,856,1153,161,1845,1153,161
1662,mT12_L-16,-160.9949581,168.004865,-161,1166,1119,161,1535,1119,161
1663,mT12_L-17,-162.9970787,182.1627177,-161,1264,1133,161,1437,1133,161
1664,mT12_L-18,-167.0013198,209.6203713,-161,1455,1161,161,1246,1161,161
1665,mT12_L-19,-174.7237849,221.6330948,-161,1538,1214,161,1163,1214,161
1666,mT12_L-2,-297.997209,64.60963811,-161,448,2070,161,2253,2070,161
1667,mT12_L-20,-187.4515514,240.6532403,-161,1670,1303,161,1031,1303,161
1668,mT12_L-21,-197.4621543,252.3799465,-161,1752,1372,161,949,1372,161
1669,mT12_L-22,-445.29608,153.4179866,-161,1064,3093,161,1637,3093,161
1670,mT12_L-23,-433.1403479,120.8120229,-161,838,3009,161,1863,3009,161
1671,mT12_L-24,-431.4242446,123.8152037,-161,859,2997,161,1842,2997,161
1672,mT12_L-25,-437.4306063,168.4338909,-161,1169,3039,161,1532,3039,161
1673,mT12_L-26,-436.7155632,180.7326316,-161,1254,3034,161,1447,3034,161
1674,mT12_L-27,-432.8543307,206.045156,-161,1430,3007,161,1271,3007,161
1675,mT12_L-28,-425.7039001,219.9169914,-161,1526,2957,161,1175,2957,161
1676,mT12_L-29,-412.6901163,244.3714642,-161,1696,2867,161,1005,2867,161
1677,mT12_L-3,-297.8542004,48.02063905,-161,332,2069,161,2369,2069,161
1678,mT12_L-30,-400.8204015,257.5282566,-161,1787,2784,161,914,2784,161
1679,mT12_L-31,-272.8276932,41.72826009,-161,289,1896,161,2412,1896,161
1680,mT12_L-32,-223.4897218,56.02912135,-161,388,1553,161,2313,1553,161
1681,mT12_L-33,-207.18674,68.75688788,-161,476,1440,161,2225,1440,161
1682,mT12_L-34,-180.8731552,88.06305058,-161,611,1257,161,2090,1257,161
1683,mT12_L-35,-176.153871,101.6488688,-161,705,1224,161,1996,1224,161
1684,mT12_L-36,-166.7153026,114.5196439,-161,794,1159,161,1907,1159,161
1685,mT12_L-37,-333.3203363,41.29923425,-161,286,2316,161,2415,2316,161
1686,mT12_L-38,-369.7875325,55.60009551,-161,385,2569,161,2316,2569,161
1687,mT12_L-39,-408.9718924,81.91368024,-161,568,2841,161,2133,2841,161
1688,mT12_L-4,-217.6263687,270.2560231,-161,1876,1512,161,825,1512,161
1689,mT12_L-40,-421.4136417,101.6488688,-161,705,2927,161,1996,2927,161
1690,mT12_L-41,-300.8573812,142.2633148,-161,987,2090,161,1714,2090,161
1691,mT12_L-42,-306.1486999,139.975177,-161,971,2127,161,1730,2127,161
1692,mT12_L-43,-309.0088721,154.5620555,-161,1072,2147,161,1629,2147,161
1693,mT12_L-44,-312.5840875,135.3989014,-161,939,2172,161,1762,2172,161
1694,mT12_L-45,-285.4124511,140.9762373,-161,978,1983,161,1723,1983,161
1695,mT12_L-46,-233.9293505,76.05032712,-161,527,1626,161,2174,1626,161
1696,mT12_L-47,-255.3806424,87.49101613,-161,607,1774,161,2094,1774,161
1697,mT12_L-48,-263.6751419,91.35224867,-161,633,1832,161,2068,1832,161
1698,mT12_L-49,-268.1084089,91.78127451,-161,636,1863,161,2065,1863,161
1699,mT12_L-5,-216.9113256,265.107713,-161,1840,1507,161,861,1507,161
1700,mT12_L-50,-262.531073,83.48677498,-161,579,1824,161,2122,1824,161
1701,mT12_L-51,-265.9632797,98.5026793,-161,683,1848,161,2018,1848,161
1702,mT12_L-52,-273.1137104,115.6637128,-161,802,1898,161,1899,1898,161
1703,mT12_L-53,-321.5936301,110.80142,-161,768,2234,161,1933,2234,161
1704,mT12_L-54,-328.0290176,94.35542954,-161,654,2279,161,2047,2279,161
1705,mT12_L-55,-338.0396205,86.77597307,-161,602,2348,161,2099,2348,161
1706,mT12_L-56,-334.4644052,86.06093001,-161,597,2324,161,2104,2324,161
1707,mT12_L-57,-327.7430004,88.92110226,-161,617,2277,161,2084,2277,161
1708,mT12_L-59,-306.0056913,59.31831944,-161,411,2126,161,2290,2126,161
1709,mT12_L-6,-246.5141084,271.5431006,-161,1885,1713,161,816,1713,161
1710,mT12_L-60,-289.9887267,58.46026777,-161,405,2015,161,2296,2015,161
1711,mT12_L-61,-283.4103305,91.6382659,-161,635,1969,161,2066,1969,161
1712,mT12_L-62,-285.4124511,83.91580082,-161,582,1983,161,2119,1983,161
1713,mT12_L-63,-308.2938291,85.20287833,-161,591,2142,161,2110,2142,161
1714,mT12_L-64,-307.0067516,93.49737786,-161,648,2133,161,2053,2133,161
1715,mT12_L-65,-225.634851,71.47405152,-161,495,1568,161,2206,1568,161
1716,mT12_L-66,-221.9166271,67.46981036,-161,468,1542,161,2233,1542,161
1717,mT12_L-67,-210.1899208,70.04396539,-161,485,1461,161,2216,1461,161
1718,mT12_L-68,-205.0416108,77.48041325,-161,537,1425,161,2164,1425,161
1719,mT12_L-69,-178.5850174,104.6520496,-161,726,1241,161,1975,1241,161
1720,mT12_L-7,-275.830874,274.6892901,-161,1907,1916,161,794,1916,161
1721,mT12_L-70,-170.4335265,120.382997,-161,835,1185,161,1866,1185,161
1722,mT12_L-71,-164.713182,167.289822,-161,1161,1145,161,1540,1145,161
1723,mT12_L-72,-166.7153026,180.1605971,-161,1250,1159,161,1451,1159,161
1724,mT12_L-73,-171.4345868,207.0462163,-161,1437,1192,161,1264,1192,161
1725,mT12_L-74,-176.7259055,217.485845,-161,1509,1228,161,1192,1228,161
1726,mT12_L-75,-195.6030423,240.2242144,-161,1667,1359,161,1034,1359,161
1727,mT12_L-76,-407.5418063,239.5091714,-161,1662,2831,161,1039,2831,161
1728,mT12_L-77,-395.5290828,254.8110929,-161,1769,2748,161,932,2748,161
1729,mT12_L-78,-388.807678,260.8174546,-161,1810,2701,161,891,2701,161
1730,mT12_L-79,-422.8437278,216.4847847,-161,1502,2937,161,1199,2937,161
1731,mT12_L-8,-393.0979364,267.5388594,-161,1857,2731,161,844,2731,161
1732,mT12_L-80,-428.5640723,205.9021474,-161,1429,2977,161,1272,2977,161
1733,mT12_L-81,-432.7113221,180.0175885,-161,1249,3006,161,1452,3006,161
1734,mT12_L-82,-433.2833565,168.7199081,-161,1171,3010,161,1530,3010,161
1735,mT12_L-83,-421.2706331,107.0831961,-161,743,2926,161,1958,2926,161
1736,mT12_L-84,-391.5248416,73.47617209,-161,509,2720,161,2192,2720,161
1737,mT12_L-85,-373.7917737,68.75688788,-161,476,2597,161,2225,2597,161
1738,mT12_L-86,-372.2186789,72.76112903,-161,504,2586,161,2197,2586,161
1739,mT12_L-87,-391.9538675,79.33952521,-161,550,2723,161,2151,2723,161
1740,mT12_L-88,-368.3574464,77.19439602,-161,535,2559,161,2166,2559,161
1741,mT12_L-89,-359.2048952,79.62554244,-161,552,2495,161,2149,2495,161
1742,mT12_L-9,-394.3850139,263.8206355,-161,1831,2740,161,870,2740,161
1743,mT12_L-90,-299.7133123,145.123487,-161,1007,2082,161,1694,2082,161
1744,mT7-T8-1,-299.3466979,251.2805858,-25,1744,2080,25,957,2080,25
1745,mT7-T8-10,-283.6091839,70.92589057,-25,492,1971,25,2209,1971,25
1746,mT7-T8-100,-236.0697188,69.64252005,-25,483,1640,25,2218,1640,25
1747,mT7-T8-101,-323.6697726,69.64252005,-25,483,2249,25,2218,2249,25
1748,mT7-T8-102,-277.0992621,115.0256804,-25,798,1925,25,1903,1925,25
1749,mT7-T8-103,-164.5648557,201.3064562,-25,1397,1144,25,1304,1144,25
1750,mT7-T8-104,-427.892728,201.0426006,-25,1395,2972,25,1306,2972,25
1751,mT7-T8-105,-212.1907885,72.94071484,-25,506,1475,25,2195,1475,25
1752,mT7-T8-11,-297.9539975,70.22954039,-25,487,2070,25,2214,2070,25
1753,mT7-T8-12,-304.3604191,91.3985857,-25,634,2115,25,2067,2115,25
1754,mT7-T8-13,-278.8740027,88.33464494,-25,612,1938,25,2089,1938,25
1755,mT7-T8-14,-274.5566316,95.01960661,-25,659,1908,25,2042,1908,25
1756,mT7-T8-15,-287.2302048,122.3165335,-25,848,1996,25,1853,1996,25
1757,mT7-T8-16,-292.6617362,122.5950735,-25,850,2033,25,1851,2033,25
1758,mT7-T8-17,-297.9539975,121.2023732,-25,841,2070,25,1860,2070,25
1759,mT7-T8-18,-301.9928285,117.0242721,-25,812,2098,25,1889,2098,25
1760,mT7-T8-19,-307.84217,96.13376689,-25,667,2139,25,2034,2139,25
1761,mT7-T8-2,-290.1548756,50.59246547,-25,350,2016,25,2351,2016,25
1762,mT7-T8-20,-313.6915115,46.83217452,-25,324,2179,25,2377,2179,25
1763,mT7-T8-21,-266.0611595,46.41436442,-25,321,1849,25,2380,1849,25
1764,mT7-T8-22,-216.8988372,47.24998463,-25,327,1507,25,2374,1507,25
1765,mT7-T8-23,-356.3081422,45.02166407,-25,312,2475,25,2389,2475,25
1766,mT7-T8-24,-338.3423077,46.69290449,-25,323,2351,25,2378,2351,25
1767,mT7-T8-25,-236.3966421,46.55363445,-25,322,1643,25,2379,1643,25
1768,mT7-T8-26,-202.2962042,72.67685926,-25,504,1406,25,2197,1406,25
1769,mT7-T8-27,-198.2366525,86.66340452,-25,601,1378,25,2100,1378,25
1770,mT7-T8-28,-188.9055602,99.89405784,-25,693,1313,25,2008,1313,25
1771,mT7-T8-29,-179.7137378,102.4009185,-25,710,1249,25,1991,1249,25
1772,mT7-T8-3,-290.4334156,56.85961704,-25,394,2018,25,2307,2018,25
1773,mT7-T8-30,-177.4854173,128.305145,-25,890,1234,25,1811,1234,25
1774,mT7-T8-31,-172.0847399,119.5112253,-25,829,1196,25,1872,1196,25
1775,mT7-T8-32,-176.0927169,139.0289377,-25,964,1224,25,1737,1224,25
1776,mT7-T8-33,-167.8757849,144.181929,-25,1000,1167,25,1701,1167,25
1777,mT7-T8-34,-169.5470253,163.2619237,-25,1133,1178,25,1568,1178,25
1778,mT7-T8-35,-177.2068772,163.6797338,-25,1136,1232,25,1565,1232,25
1779,mT7-T8-36,-172.0538859,176.353307,-25,1224,1196,25,1477,1196,25
1780,mT7-T8-37,-178.4603075,175.3784168,-25,1217,1240,25,1484,1240,25
1781,mT7-T8-38,-183.8918389,209.2210353,-25,1452,1278,25,1249,1278,25
1782,mT7-T8-39,-188.6270201,206.7141746,-25,1435,1311,25,1266,1311,25
1783,mT7-T8-4,-309.9312205,76.77523204,-25,532,2153,25,2169,2153,25
1784,mT7-T8-40,-201.9969434,225.9334395,-25,1568,1404,25,1133,1404,25
1785,mT7-T8-41,-199.7686229,229.1366503,-25,1590,1388,25,1111,1388,25
1786,mT7-T8-42,-280.6845132,247.798835,-25,1720,1950,25,981,1950,25
1787,mT7-T8-43,-282.4950236,242.0887635,-25,1680,1963,25,1021,1963,25
1788,mT7-T8-44,-314.3878616,241.6709534,-25,1677,2184,25,1024,2184,25
1789,mT7-T8-45,-315.3627519,249.7486154,-25,1733,2191,25,968,2191,25
1790,mT7-T8-46,-153.1131612,202.3968036,-25,1405,1064,25,1296,1064,25
1791,mT7-T8-47,-431.9317711,200.5862931,-25,1392,3001,25,1309,3001,25
1792,mT7-T8-48,-430.3998008,196.129652,-25,1361,2990,25,1340,2990,25
1793,mT7-T8-49,-161.8871734,197.9401624,-25,1374,1125,25,1327,1125,25
1794,mT7-T8-5,-295.1685968,76.49669197,-25,530,2051,25,2171,2051,25
1795,mT7-T8-50,-145.5925793,143.2070387,-25,993,1012,25,1708,1012,25
1796,mT7-T8-51,-436.2491422,130.6727356,-25,906,3031,25,1795,3031,25
1797,mT7-T8-52,-355.472522,49.06049508,-25,340,2470,25,2361,2470,25
1798,mT7-T8-53,-205.0608842,54.07421634,-25,375,1425,25,2326,1425,25
1799,mT7-T8-54,-173.8643964,64.51946896,-25,447,1208,25,2254,1208,25
1800,mT7-T8-55,-398.6462328,58.53085746,-25,405,2769,25,2296,2769,25
1801,mT7-T8-56,-374.8310568,55.74545676,-25,386,2604,25,2315,2604,25
1802,mT7-T8-57,-260.6296282,70.6473505,-25,490,1811,25,2211,1811,25
1803,mT7-T8-58,-248.5131351,67.58340973,-25,468,1727,25,2233,1727,25
1804,mT7-T8-59,-246.5633546,70.50808046,-25,489,1713,25,2212,1713,25
1805,mT7-T8-6,-302.2713686,85.54924424,-25,593,2100,25,2108,2100,25
1806,mT7-T8-60,-272.4675811,92.37347595,-25,640,1893,25,2061,1893,25
1807,mT7-T8-61,-277.8991125,85.4099742,-25,592,1931,25,2109,1931,25
1808,mT7-T8-62,-347.6734,69.67246025,-25,483,2415,25,2218,2415,25
1809,mT7-T8-63,-355.3332519,65.77289927,-25,456,2469,25,2245,2469,25
1810,mT7-T8-64,-313.8307815,130.3941955,-25,905,2180,25,1796,2180,25
1811,mT7-T8-65,-310.0704906,121.4809133,-25,843,2154,25,1858,2154,25
1812,mT7-T8-66,-286.2553146,142.3714185,-25,988,1989,25,1713,1989,25
1813,mT7-T8-67,-286.8123947,135.6864568,-25,941,1993,25,1760,1993,25
1814,mT7-T8-68,-288.9014452,129.6978453,-25,900,2007,25,1801,2007,25
1815,mT7-T8-69,-285.8375045,148.0814899,-25,1027,1986,25,1674,1986,25
1816,mT7-T8-7,-286.2553146,76.07888186,-25,527,1989,25,2174,1989,25
1817,mT7-T8-70,-256.033717,205.0429342,-25,1423,1779,25,1278,1779,25
1818,mT7-T8-71,-291.1297658,236.9357722,-25,1644,2023,25,1057,2023,25
1819,mT7-T8-72,-273.3032013,238.4677426,-25,1655,1899,25,1046,1899,25
1820,mT7-T8-73,-188.9055602,219.8055579,-25,1525,1313,25,1176,1313,25
1821,mT7-T8-74,-194.1978215,225.0978193,-25,1562,1350,25,1139,1350,25
1822,mT7-T8-75,-379.2876979,240.138983,-25,1667,2635,25,1034,2635,25
1823,mT7-T8-76,-400.3174732,226.2119795,-25,1570,2781,25,1131,2781,25
1824,mT7-T8-77,-397.8106126,222.3124186,-25,1543,2764,25,1158,2764,25
1825,mT7-T8-78,-380.5411282,236.9357722,-25,1644,2644,25,1057,2644,25
1826,mT7-T8-79,-171.7753459,198.4972426,-25,1377,1194,25,1324,1194,25
1827,mT7-T8-8,-273.5817414,78.44647245,-25,544,1901,25,2157,1901,25
1828,mT7-T8-80,-423.0184889,197.2438123,-25,1369,2939,25,1332,2939,25
1829,mT7-T8-81,-368.8424453,60.89844805,-25,422,2562,25,2279,2562,25
1830,mT7-T8-82,-394.3288617,87.22048466,-25,605,2739,25,2096,2739,25
1831,mT7-T8-83,-413.1303164,118.8347826,-25,824,2870,25,1877,2870,25
1832,mT7-T8-84,-419.9770605,137.5853328,-25,954,2918,25,1747,2918,25
1833,mT7-T8-85,-422.1828687,157.5518523,-25,1093,2933,25,1608,2933,25
1834,mT7-T8-86,-421.3472485,178.1638175,-25,1236,2927,25,1465,2927,25
1835,mT7-T8-87,-414.1052067,196.9652722,-25,1367,2877,25,1334,2877,25
1836,mT7-T8-88,-329.4290254,150.8668906,-25,1047,2289,25,1654,2289,25
1837,mT7-T8-89,-362.4360237,184.0131589,-25,1277,2518,25,1424,2518,25
1838,mT7-T8-9,-279.4310829,82.90311357,-25,575,1941,25,2126,1941,25
1839,mT7-T8-90,-316.3376421,238.8855527,-25,1658,2198,25,1043,2198,25
1840,mT7-T8-91,-411.0412659,193.0657112,-25,1340,2855,25,1361,2855,25
1841,mT7-T8-92,-414.8015568,178.8601677,-25,1241,2882,25,1460,2882,25
1842,mT7-T8-93,-414.1052067,145.8531694,-25,1012,2877,25,1689,2877,25
1843,mT7-T8-94,-418.0047676,159.0838227,-25,1104,2904,25,1597,2904,25
1844,mT7-T8-95,-408.6736753,122.0379934,-25,846,2839,25,1855,2839,25
1845,mT7-T8-96,-400.1782032,110.2000404,-25,764,2780,25,1937,2780,25
1846,mT7-T8-97,-395.1644819,99.61551777,-25,691,2745,25,2010,2745,25
1847,mT7-T8-98,-386.071618,91.1467501,-25,632,2682,25,2069,2682,25
1848,mT7-T8-99,-312.587838,140.4877442,-25,975,2172,25,1726,2172,25
1849,mT8-T9-1,-300.0791592,258.5189411,-51,1794,2085,51,907,2085,51
1850,mT8-T9-10,-145.8703349,148.4126405,-51,1030,1014,51,1671,1014,51
1851,mT8-T9-11,-291.6786785,125.16131,-51,868,2027,51,1833,2027,51
1852,mT8-T9-12,-295.8789189,124.5612757,-51,864,2056,51,1837,2056,51
1853,mT8-T9-13,-300.9792107,121.8611211,-51,845,2091,51,1856,2091,51
1854,mT8-T9-14,-305.3294597,118.1109065,-51,819,2121,51,1882,2121,51
1855,mT8-T9-15,-310.4297515,96.65967904,-51,670,2157,51,2031,2157,51
1856,mT8-T9-16,-305.929494,91.70939577,-51,636,2126,51,2065,2126,51
1857,mT8-T9-17,-280.2780261,89.6092756,-51,621,1947,51,2080,1947,51
1858,mT8-T9-18,-275.1777343,97.1097048,-51,673,1912,51,2028,1912,51
1859,mT8-T9-19,-271.8775454,74.90843438,-51,519,1889,51,2182,1889,51
1860,mT8-T9-2,-291.9786957,48.95694936,-51,339,2029,51,2362,2029,51
1861,mT8-T9-20,-308.4796399,74.45840862,-51,516,2143,51,2185,2143,51
1862,mT8-T9-21,-318.3802065,76.25851163,-51,529,2212,51,2172,2212,51
1863,mT8-T9-22,-266.7772536,73.40834854,-51,509,1854,51,2192,1854,51
1864,mT8-T9-23,-256.2766527,71.75825411,-51,497,1781,51,2204,1781,51
1865,mT8-T9-24,-338.0313309,68.1580481,-51,472,2348,51,2229,2348,51
1866,mT8-T9-25,-379.1336829,70.55818544,-51,489,2634,51,2212,2634,51
1867,mT8-T9-26,-207.5238629,64.70785067,-51,448,1442,51,2253,1442,51
1868,mT8-T9-27,-229.125099,41.30651158,-51,286,1592,51,2415,1592,51
1869,mT8-T9-28,-234.0753823,45.05672618,-51,312,1627,51,2389,1627,51
1870,mT8-T9-29,-269.0273823,44.15667467,-51,306,1869,51,2395,1869,51
1871,mT8-T9-3,-161.6212363,210.8162114,-51,1463,1123,51,1238,1123,51
1872,mT8-T9-30,-332.9310391,43.25662317,-51,299,2313,51,2402,2313,51
1873,mT8-T9-31,-340.7314855,44.75670901,-51,310,2367,51,2391,2367,51
1874,mT8-T9-32,-317.1801378,43.40663175,-51,300,2204,51,2401,2204,51
1875,mT8-T9-33,-158.6210646,106.7102542,-51,740,1103,51,1961,1103,51
1876,mT8-T9-34,-422.6361723,96.95969621,-51,672,2936,51,2029,2936,51
1877,mT8-T9-35,-379.5837087,62.15770474,-51,431,2637,51,2270,2637,51
1878,mT8-T9-36,-200.4734595,64.10781633,-51,444,1393,51,2257,1393,51
1879,mT8-T9-37,-252.0764124,191.3150955,-51,1328,1752,51,1373,1752,51
1880,mT8-T9-38,-271.8775454,243.6680913,-51,1691,1889,51,1010,1889,51
1881,mT8-T9-39,-363.982816,246.8182715,-51,1713,2529,51,988,2529,51
1882,mT8-T9-4,-179.6222663,221.1668037,-51,1535,1248,51,1166,1248,51
1883,mT8-T9-40,-318.0801893,155.7630611,-51,1081,2210,51,1620,2210,51
1884,mT8-T9-41,-315.5300434,131.3116619,-51,911,2192,51,1790,2192,51
1885,mT8-T9-42,-312.6798803,121.2610868,-51,841,2172,51,1860,2172,51
1886,mT8-T9-43,-339.2313996,72.95832278,-51,506,2357,51,2195,2357,51
1887,mT8-T9-44,-249.9762922,158.9132414,-51,1103,1737,51,1598,1737,51
1888,mT8-T9-45,-287.3284296,159.2132585,-51,1105,1996,51,1596,1996,51
1889,mT8-T9-46,-262.5770132,156.2130869,-51,1084,1824,51,1617,1824,51
1890,mT8-T9-47,-292.4287214,157.7131727,-51,1094,2032,51,1607,2032,51
1891,mT8-T9-48,-288.5284983,140.7622027,-51,977,2005,51,1724,2005,51
1892,mT8-T9-49,-288.6785068,130.8616362,-51,908,2006,51,1793,2006,51
1893,mT8-T9-5,-420.8360693,224.9170183,-51,1561,2923,51,1140,2923,51
1894,mT8-T9-50,-279.6779918,118.5609323,-51,822,1943,51,1879,1943,51
1895,mT8-T9-51,-249.2262493,71.75825411,-51,497,1732,51,2204,1732,51
1896,mT8-T9-52,-211.5740947,75.6584773,-51,524,1470,51,2177,1470,51
1897,mT8-T9-53,-183.9725153,200.1656019,-51,1389,1279,51,1312,1279,51
1898,mT8-T9-54,-188.022747,213.2163487,-51,1480,1307,51,1221,1307,51
1899,mT8-T9-55,-189.5228329,97.1097048,-51,673,1317,51,2028,1317,51
1900,mT8-T9-56,-217.1244123,239.0178252,-51,1659,1509,51,1042,1509,51
1901,mT8-T9-57,-183.3724809,94.55955887,-51,656,1274,51,2045,1274,51
1902,mT8-T9-58,-215.1743007,66.50795368,-51,461,1495,51,2240,1495,51
1903,mT8-T9-59,-173.0218886,122.3111469,-51,848,1203,51,1853,1203,51
1904,mT8-T9-6,-402.8350392,234.8175848,-51,1630,2798,51,1071,2798,51
1905,mT8-T9-60,-177.6721547,126.3613787,-51,877,1235,51,1824,1235,51
1906,mT8-T9-61,-168.8216483,142.4122971,-51,988,1173,51,1713,1173,51
1907,mT8-T9-62,-173.3219058,146.3125203,-51,1015,1205,51,1686,1205,51
1908,mT8-T9-63,-164.9214251,163.1134817,-51,1132,1146,51,1569,1146,51
1909,mT8-T9-64,-170.3217341,162.9634731,-51,1131,1184,51,1570,1184,51
1910,mT8-T9-65,-174.0719487,176.4642457,-51,1224,1210,51,1477,1210,51
1911,mT8-T9-66,-168.221614,182.9146148,-51,1269,1169,51,1432,1169,51
1912,mT8-T9-67,-176.4720861,199.8655848,-51,1387,1227,51,1314,1227,51
1913,mT8-T9-68,-187.1226955,220.2667522,-51,1529,1300,51,1172,1300,51
1914,mT8-T9-69,-212.7741634,242.318014,-51,1682,1479,51,1019,1479,51
1915,mT8-T9-7,-198.5233479,234.8175848,-51,1630,1380,51,1071,1380,51
1916,mT8-T9-70,-370.7332022,253.868675,-51,1762,2576,51,939,2576,51
1917,mT8-T9-71,-402.0849963,229.4172758,-51,1592,2793,51,1109,2793,51
1918,mT8-T9-72,-411.3855285,213.3663573,-51,1481,2858,51,1220,2858,51
1919,mT8-T9-73,-416.4858203,213.2163487,-51,1480,2893,51,1221,2893,51
1920,mT8-T9-74,-420.8360693,193.1151985,-51,1340,2923,51,1361,2923,51
1921,mT8-T9-75,-417.8358976,186.6648294,-51,1295,2903,51,1406,2903,51
1922,mT8-T9-76,-422.9361894,171.5139624,-51,1190,2938,51,1511,2938,51
1923,mT8-T9-77,-425.7863525,172.5640225,-51,1197,2958,51,1504,2958,51
1924,mT8-T9-78,-423.3862152,151.2628036,-51,1049,2941,51,1652,2941,51
1925,mT8-T9-79,-416.7858375,150.9627864,-51,1047,2895,51,1654,2895,51
1926,mT8-T9-8,-416.7858375,225.0670269,-51,1562,2895,51,1139,2895,51
1927,mT8-T9-80,-419.1859748,130.2616018,-51,904,2912,51,1797,2912,51
1928,mT8-T9-81,-415.5857688,133.8618079,-51,929,2887,51,1772,2887,51
1929,mT8-T9-82,-408.9853911,109.4104087,-51,759,2841,51,1942,2841,51
1930,mT8-T9-83,-405.6852023,112.4105804,-51,780,2818,51,1921,2818,51
1931,mT8-T9-84,-387.5341636,85.40903525,-51,592,2692,51,2109,2692,51
1932,mT8-T9-85,-369.0831078,193.8652414,-51,1345,2564,51,1356,2564,51
1933,mT8-T9-86,-348.0819061,42.50658025,-51,294,2418,51,2407,2418,51
1934,mT8-T9-87,-246.5260948,185.7647779,-51,1289,1713,51,1412,1713,51
1935,mT8-T9-88,-248.7762235,168.6637993,-51,1170,1729,51,1531,1729,51
1936,mT8-T9-9,-439.2871251,138.6620825,-51,962,3052,51,1739,3052,51
1937,mT8_H-1,-299.779142,254.4687093,-36,1766,2083,36,935,2083,36
1938,mT8_H-10,-203.9236569,60.50761032,-36,419,1417,36,2282,1417,36
1939,mT8_H-100,-270.5178006,66.46924945,-36,461,1880,36,2240,1880,36
1940,mT8_H-101,-345.8628895,66.32997941,-36,460,2403,36,2241,2403,36
1941,mT8_H-102,-312.1595411,66.60851948,-36,462,2169,36,2239,2169,36
1942,mT8_H-103,-406.1668147,226.0727095,-36,1569,2822,36,1132,2822,36
1943,mT8_H-104,-286.5338547,124.405584,-36,863,1991,36,1838,1991,36
1944,mT8_H-11,-160.5711762,100.7099108,-36,698,1116,36,2003,1116,36
1945,mT8_H-12,-175.1220088,60.05758457,-36,416,1217,36,2285,1217,36
1946,mT8_H-13,-238.2756226,46.10678626,-36,319,1656,36,2382,1656,36
1947,mT8_H-14,-210.3531455,64.10165886,-36,444,1462,36,2257,1462,36
1948,mT8_H-15,-248.1761892,63.507782,-36,440,1724,36,2261,1724,36
1949,mT8_H-16,-347.7818889,62.15770474,-36,431,2416,36,2270,2416,36
1950,mT8_H-17,-371.9332709,65.307885,-36,453,2584,36,2248,2584,36
1951,mT8_H-18,-339.9814425,44.90671759,-36,311,2362,36,2390,2362,36
1952,mT8_H-19,-359.0935429,51.28881564,-36,355,2495,36,2346,2495,36
1953,mT8_H-2,-290.778627,49.40697511,-36,342,2020,36,2359,2020,36
1954,mT8_H-20,-379.7337173,57.05741289,-36,395,2638,36,2306,2638,36
1955,mT8_H-21,-423.086198,100.8599194,-36,699,2939,36,2002,2939,36
1956,mT8_H-22,-431.1866616,206.6159711,-36,1434,2995,36,1267,2995,36
1957,mT8_H-23,-157.7210131,203.1657736,-36,1410,1096,36,1291,1096,36
1958,mT8_H-24,-146.3203607,145.8624946,-36,1012,1017,36,1689,1017,36
1959,mT8_H-25,-437.6370307,133.1117649,-36,923,3040,36,1778,3040,36
1960,mT8_H-26,-217.2744209,237.6677479,-36,1649,1510,36,1052,1510,36
1961,mT8_H-27,-220.7246183,242.0179969,-36,1680,1534,36,1021,1534,36
1962,mT8_H-28,-194.9231419,227.1671471,-36,1577,1355,36,1124,1355,36
1963,mT8_H-29,-198.5233479,223.4169325,-36,1551,1380,36,1150,1380,36
1964,mT8_H-3,-295.2788845,70.85820261,-36,491,2052,36,2210,2052,36
1965,mT8_H-30,-351.9821293,247.7183231,-36,1719,2445,36,982,2445,36
1966,mT8_H-31,-351.0223453,252.0256784,-36,1749,2439,36,952,2439,36
1967,mT8_H-32,-392.4844469,236.7676964,-36,1643,2727,36,1058,2727,36
1968,mT8_H-33,-389.0342495,233.7675247,-36,1622,2703,36,1079,2703,36
1969,mT8_H-34,-322.1304211,242.318014,-36,1682,2238,36,1019,2238,36
1970,mT8_H-35,-270.5274682,242.1680054,-36,1681,1880,36,1020,1880,36
1971,mT8_H-36,-275.7777686,252.9686235,-36,1756,1916,36,945,1916,36
1972,mT8_H-37,-292.1046561,240.8353332,-36,1671,2030,36,1030,2030,36
1973,mT8_H-38,-259.3761978,213.1205962,-36,1479,1802,36,1222,1802,36
1974,mT8_H-39,-252.8305062,185.1273192,-36,1285,1757,36,1416,1757,36
1975,mT8_H-4,-288.0784725,70.70819403,-36,490,2002,36,2211,2002,36
1976,mT8_H-40,-269.9607205,162.4263035,-36,1127,1876,36,1574,1876,36
1977,mT8_H-41,-283.887724,156.8555021,-36,1088,1972,36,1613,1972,36
1978,mT8_H-42,-331.3788059,151.4239708,-36,1051,2302,36,1650,2302,36
1979,mT8_H-43,-368.7031753,187.9127199,-36,1304,2561,36,1397,2561,36
1980,mT8_H-44,-314.3878616,133.0403262,-36,923,2184,36,1778,2184,36
1981,mT8_H-45,-310.9061108,119.1133227,-36,826,2160,36,1875,2160,36
1982,mT8_H-46,-294.1937066,122.3165335,-36,848,2044,36,1853,2044,36
1983,mT8_H-47,-289.0407153,122.0379934,-36,846,2008,36,1855,2008,36
1984,mT8_H-48,-289.3192554,129.2800352,-36,897,2010,36,1804,2010,36
1985,mT8_H-49,-324.6938442,73.98983134,-36,513,2256,36,2188,2256,36
1986,mT8_H-5,-322.7304554,67.55801376,-36,468,2242,36,2233,2242,36
